		// migemo-dictの追加辞書(Skyrimバニラレコード抽出)
		// 最終更新: 2018/03/19 BowmoreLover
		// 本辞書の用途について:
		// ・migemo-dictにマージすることを想定した追加辞書
		// ・辞書キーを置き換えるのではなく、候補列への置き換え/追加を想定している
		// ・migemo-dictとは異なり、本ファイルではタブで始まる行はコメント扱い
		// 本辞書の内容:
		// ・英語のスペリングで日本語を検索するための辞書
		// ・バニラのプラグインから*:FULL, *:SHRTレコードの英語原文・日本語訳文を抽出した

daedric helmet of extreme alteration	デイドラの変性術の兜(極限)
daedric helmet of peerless conjuring	デイドラの召喚術の兜(無双)
detect life - empath combat exterior	生命探知: 共感戦闘屋外
detect life - empath combat interior	生命探知: 共感戦闘屋内
dragon investigation: current status	ドラゴン調査: 現在の状況
dragonplate armor of peerless health	ドラゴンプレートの体力の鎧(無双)
dragonplate boots of eminent stamina	ドラゴンプレートのスタミナのブーツ(優)
dragonplate boots of extreme stamina	ドラゴンプレートのスタミナのブーツ(極限)
dragonplate boots of frost abatement	ドラゴンプレートのブーツ(冷気軽減)
dragonplate boots of shock abatement	ドラゴンプレートのブーツ(雷撃軽減)
dragonplate helmet of waterbreathing	ドラゴンプレートの兜(水呼吸)
dragonplate shield of fire abatement	ドラゴンプレートの盾(火軽減)
dragonplate shield of the firewalker	ドラゴンプレートの盾(火渡り)
dragonscale armor of peerless health	ドラゴンスケールの体力の鎧(無双)
dragonscale boots of eminent stamina	ドラゴンスケールのスタミナのブーツ(優)
dragonscale boots of extreme stamina	ドラゴンスケールのスタミナのブーツ(極限)
dragonscale boots of frost abatement	ドラゴンスケールのブーツ(冷気軽減)
dragonscale boots of shock abatement	ドラゴンスケールのブーツ(雷撃軽減)
dragonscale helmet of waterbreathing	ドラゴンスケールの兜(水呼吸)
dragonscale shield of fire abatement	ドラゴンスケールの盾(火軽減)
dragonscale shield of the firewalker	ドラゴンスケールの盾(火渡り)
dwarven armor of eminent destruction	ドワーフの破壊術の鎧(優)
dwarven armor of eminent restoration	ドワーフの回復術の鎧(優)
dwarven bracers of eminent sure grip	ドワーフの万力の腕当て(優)
dwarven helmet of eminent alteration	ドワーフの変性術の兜(優)
dwemer exploding fire bolt schematic	爆裂ファイアボルトの設計図
ebony gauntlets of eminent sure grip	黒檀の万力の篭手(優)
ebony gauntlets of extreme sure grip	黒檀の万力の篭手(極限)
elven bracers of eminent lockpicking	エルフの開錠術の腕当て(優)
elven gilded armor of eminent health	エルフの体力の黄金鎧(優)
elven gilded armor of extreme health	エルフの体力の黄金鎧(極限)
elven gilded armor of major illusion	エルフの幻惑術の黄金鎧(大)
enchanter's tower - remove workbench	付呪師の塔: 作業台の撤去
enchanter's tower, first floor walls	付呪師の塔: 1階の壁
fortify stamina - master of the mind	スタミナ上昇 - 精神統一の達人
glass gauntlets of eminent sure grip	碧水晶の万力の篭手(優)
glass gauntlets of extreme sure grip	碧水晶の万力の篭手(極限)
glass gauntlets of major lockpicking	碧水晶の開錠術の篭手(大)
honed ancient nord battle axe of ice	研いだ古代ノルドの両手斧(氷)
honed ancient nord greatsword of ice	研いだ古代ノルドのグレートソード(氷)
imperial bracers of major alteration	帝国軍の変性術の腕当て(大)
imperial bracers of major deft hands	帝国軍の器用さの腕当て(大)
imperial bracers of minor alteration	帝国軍の変性術の腕当て(小)
imperial bracers of minor deft hands	帝国軍の器用さの腕当て(小)
imperial helmet of major conjuration	帝国軍の召喚術の兜(大)
imperial helmet of major destruction	帝国軍の破壊術の兜(大)
imperial helmet of major restoration	帝国軍の回復術の兜(大)
imperial helmet of minor conjuration	帝国軍の召喚術の兜(小)
imperial helmet of minor destruction	帝国軍の破壊術の兜(小)
imperial helmet of minor restoration	帝国軍の回復術の兜(小)
imperial light helmet of conjuration	帝国軍の召喚術の軽兜
imperial light helmet of destruction	帝国軍の破壊術の軽兜
imperial light shield of resist fire	帝国軍の軽盾(炎耐性)
imperial light shield of waning fire	帝国軍の軽盾(火衰退)
leather bracers of major lockpicking	革の開錠術の腕当て(大)
leather bracers of minor lockpicking	革の開錠術の腕当て(小)
miraak has absorbed the dragon soul!	ミラークがドラゴンソウルを吸収した！
nordic gauntlets of eminent smithing	ノルドの鍛造術の篭手(優)
nordic gauntlets of eminent wielding	ノルドの巧妙さの篭手(優)
nordic gauntlets of extreme smithing	ノルドの鍛造術の篭手(極限)
nordic gauntlets of extreme wielding	ノルドの巧妙さの篭手(極限)
nordic helmet of eminent destruction	ノルドの破壊術の兜(優)
nordic helmet of eminent restoration	ノルドの回復術の兜(優)
nordic helmet of extreme destruction	ノルドの破壊術の兜(極限)
nordic helmet of extreme restoration	ノルドの回復術の兜(極限)
orcish gauntlets of eminent smithing	オークの鍛造術の篭手(優)
orcish gauntlets of eminent wielding	オークの巧妙さの篭手(優)
orcish gauntlets of extreme smithing	オークの鍛造術の篭手(極限)
orcish gauntlets of extreme wielding	オークの巧妙さの篭手(極限)
orcish helmet of eminent destruction	オークの破壊術の兜(優)
orcish helmet of eminent restoration	オークの回復術の兜(優)
orcish helmet of extreme destruction	オークの破壊術の兜(極限)
orcish helmet of extreme restoration	オークの回復術の兜(極限)
scaled bracers of eminent deft hands	スケールの器用さの腕当て(優)
scaled helmet of eminent conjuration	スケールの召喚術の兜(優)
scaled helmet of eminent destruction	スケールの破壊術の兜(優)
scaled helmet of eminent restoration	スケールの回復術の兜(優)
skaal village wulf wildblood's house	スコール村のウルフ・ワイルドブラッドの家
spell tome: conjure flaming familiar	呪文の書: 火炎使い魔召喚
stalhrim armor of eminent alteration	スタルリムの変性術の鎧(優)
stalhrim armor of extreme alteration	スタルリムの変性術の鎧(極限)
stalhrim armor of peerless conjuring	スタルリムの召喚術の鎧(無双)
stalhrim armor of the eminent knight	スタルリムの騎士の鎧(優)
stalhrim battleaxe of ultimate chaos	スタルリムの混沌の両手斧(究極)
stalhrim gauntlets of major smithing	スタルリムの鍛造術の篭手(大)
stalhrim gauntlets of major wielding	スタルリムの巧妙さの篭手(大)
stalhrim greatsword of extreme chaos	スタルリムの混沌のグレートソード(極限)
stalhrim helmet of eminent conjuring	スタルリムの召喚術の兜(優)
stalhrim helmet of extreme conjuring	スタルリムの召喚術の兜(極限)
stalhrim helmet of major destruction	スタルリムの破壊術の兜(大)
stalhrim helmet of major restoration	スタルリムの回復術の兜(大)
stalhrim helmet of peerless illusion	スタルリムの幻惑術の兜(無双)
stalhrim shield of frost suppression	スタルリムの盾(冷気抑制)
stalhrim shield of magic suppression	スタルリムの盾(魔法抑制)
stalhrim shield of shock suppression	スタルリムの盾(雷撃抑制)
stalhrim warhammer of ultimate chaos	スタルリムの混沌の戦鎚(究極)
steel plate armor of major conjuring	スチールプレートの召喚術の鎧(大)
steel plate boots of dwindling frost	スチールプレートのブーツ(冷気減少)
steel plate boots of dwindling shock	スチールプレートのブーツ(雷撃減少)
steel plate boots of eminent stamina	スチールプレートのスタミナのブーツ(優)
steel plate bracers of major alchemy	スチールプレートの錬金術の腕当て(大)
steel plate bracers of major archery	スチールプレートの弓術の腕当て(大)
steel plate helmet of major illusion	スチールプレートの幻惑術の兜(大)
steel plate helmet of waterbreathing	スチールプレートの兜(水呼吸)
studded imperial armor of the squire	鋲付きの従者の帝国軍鎧
the beginner's guide to homesteading	持ち家の初心者ガイド
the steed: remove encumbered penalty	駿馬: 斤量を外す
vampire armor of eminent conjuration	吸血鬼の召喚術の鎧(優)
vampire armor of eminent destruction	吸血鬼の破壊術の鎧(優)
vampire armor of extreme conjuration	吸血鬼の召喚術の鎧(極限)
vampire armor of extreme destruction	吸血鬼の破壊術の鎧(極限)
where were you when the dragon broke	ドラゴンの突破の時、どこにいたのか
addition - north wing - trophy room	追加: 北棟の戦利品室
banded iron armor of major illusion	帯鉄の幻惑術の鎧(大)
banded iron armor of minor illusion	帯鉄の幻惑術の鎧(小)
bonemold gauntlets of major alchemy	骨削の錬金術の篭手(大)
bonemold gauntlets of major archery	骨削の弓術の篭手(大)
bonemold gauntlets of minor alchemy	骨削の錬金術の篭手(小)
bonemold gauntlets of minor archery	骨削の弓術の篭手(小)
bonemold helmet of major alteration	骨削の変性術の兜(大)
bonemold helmet of minor alteration	骨削の変性術の兜(小)
bonemold shield of dwindling flames	骨削の盾(焦熱減少)
chitin armor of eminent destruction	キチンの破壊術の鎧(優)
chitin armor of eminent restoration	キチンの回復術の鎧(優)
chitin bracers of eminent sure grip	キチンの万力の腕当て(優)
chitin bracers of major lockpicking	キチンの開錠術の腕当て(大)
chitin helmet of eminent alteration	キチンの変性術の兜(優)
confessions of a khajiit fur trader	あるカジートの毛皮商人のざんげ
daedric armor of eminent alteration	デイドラの変性術の鎧(優)
daedric armor of extreme alteration	デイドラの変性術の鎧(極限)
daedric armor of peerless conjuring	デイドラの召喚術の鎧(無双)
daedric armor of the eminent knight	デイドラの騎士の鎧(優)
daedric helmet of eminent conjuring	デイドラの召喚術の兜(優)
daedric helmet of extreme conjuring	デイドラの召喚術の兜(極限)
daedric helmet of peerless illusion	デイドラの幻惑術の兜(無双)
daedric shield of frost suppression	デイドラの盾(冷気抑制)
daedric shield of magic suppression	デイドラの盾(魔法抑制)
daedric shield of peerless blocking	デイドラの防御術の盾(無双)
daedric shield of shock suppression	デイドラの盾(雷撃抑制)
daedric shield of the nullification	デイドラの盾(無力化)
dragonplate armor of eminent health	ドラゴンプレートの体力の鎧(優)
dragonplate armor of extreme health	ドラゴンプレートの体力の鎧(極限)
dragonplate boots of fire abatement	ドラゴンプレートのブーツ(火軽減)
dragonplate boots of the firewalker	ドラゴンプレートのブーツ(火渡り)
dragonplate shield of nullification	無力化のドラゴンプレートの盾
dragonscale armor of eminent health	ドラゴンスケールの体力の鎧(優)
dragonscale armor of extreme health	ドラゴンスケールの体力の鎧(極限)
dragonscale boots of fire abatement	ドラゴンスケールのブーツ(火軽減)
dragonscale boots of the firewalker	ドラゴンスケールのブーツ(火渡り)
dragonscale shield of nullification	無力化のドラゴンスケールの盾
dwarven armor of eminent alteration	ドワーフの変性術の鎧(優)
dwarven armor of the eminent knight	ドワーフの騎士の鎧(優)
dwarven bracers of eminent smithing	ドワーフの鍛造術の腕当て(優)
dwarven bracers of eminent wielding	ドワーフの巧妙さの腕当て(優)
dwarven helmet of eminent conjuring	ドワーフの召喚術の兜(優)
dwarven helmet of major destruction	ドワーフの破壊術の兜(大)
dwarven helmet of major restoration	ドワーフの回復術の兜(大)
dwarven shield of flame suppression	ドワーフの盾(炎抑制)
dwarven shield of frost suppression	ドワーフの盾(冷気抑制)
dwarven shield of magic suppression	ドワーフの盾(魔法抑制)
dwarven shield of shock suppression	ドワーフの盾(雷撃抑制)
dwemer exploding ice bolt schematic	爆裂アイスボルトの設計図
ebony gauntlets of eminent smithing	黒檀の鍛造術の篭手(優)
ebony gauntlets of eminent wielding	黒檀の巧妙さの篭手(優)
ebony gauntlets of extreme smithing	黒檀の鍛造術の篭手(極限)
ebony gauntlets of extreme wielding	黒檀の巧妙さの篭手(極限)
ebony helmet of eminent destruction	黒檀の破壊術の兜(優)
